temp,I_value,r_value,dp_value,target
103,24827185573441900000000.00,0.000000000000000,1000,0
104,14393205758332200000000.00,0.000000000000000,1000,0
105,8431357053342350000000.00,0.000000000000000,1000,0
106,4989071107811670000000.00,0.000000000000000,1000,0
107,2981269961731310000000.00,0.000000000000000,1000,0
108,1798556130217620000000.00,0.000000000000000,1000,0
109,1095150471180350000000.00,0.000000000000000,1000,0
110,672885034030340000000.00,0.000000000000000,1000,0
111,417079983620408000000.00,0.000000000000000,1000,0
112,260739686762595000000.00,0.000000000000000,1000,0
113,164363646075309000000.00,0.000000000000000,1000,0
114,104452829115941000000.00,0.000000000000000,1000,0
115,66905026155306200000.00,0.000000000000000,1000,0
116,43184990132719300000.00,0.000000000000000,1000,0
117,28083867820483200000.00,0.000000000000000,1000,0
118,18397059126615900000.00,0.000000000000000,1000,0
119,12137449223119100000.00,0.000000000000000,1000,0
120,8063373881919180000.00,0.000000000000000,1000,0
121,5393142331771470000.00,0.000000000000000,1000,0
122,3631035455511630000.00,0.000000000000000,1000,0
123,2460439997651890000.00,0.000000000000000,1000,0
124,1677726480674940000.00,0.000000000000000,1000,0
125,1151039443485640000.00,0.000000000000000,1000,0
126,794431707912604000.00,0.000000000000000,1000,0
127,551516990228025000.00,0.000000000000000,1000,0
128,385068283006029000.00,0.000000000000000,1000,0
129,270355701916870000.00,0.000000000000000,1000,0
130,190851874328834000.00,0.000000000000000,1000,0
131,135446042241801000.00,0.000000000000000,1000,0
132,96625716238898000.00,0.000000000000000,1000,0
133,69282691500947700.00,0.000000000000000,1000,0
134,49924418374930200.00,0.000000000000000,1000,0
135,36150108004552500.00,0.000000000000000,1000,0
136,26300741891998200.00,0.000000000000000,1000,0
137,19223969335092700.00,0.000000000000000,1000,0
138,14115327401554400.00,0.000000000000000,1000,0
139,10410440181588500.00,0.000000000000000,1000,0
140,7711451187308270.00,0.000000000000001,1000,0
141,5736563819341130.00,0.000000000000001,1000,0
142,4285260057468280.00,0.000000000000001,1000,0
143,3214209716691900.00,0.000000000000002,1000,0
144,2420505088324280.00,0.000000000000002,1000,0
145,1829939206819610.00,0.000000000000003,1000,0
146,1388773074338420.00,0.000000000000004,1000,0
147,1057927529530100.00,0.000000000000005,1000,0
148,808867738020000.00,0.000000000000006,1000,0
149,620674523931436.00,0.000000000000008,1000,0
150,477951512630286.00,0.000000000000010,1000,0
151,369323385881556.00,0.000000000000014,1000,0
152,286353936978782.00,0.000000000000017,1000,0
153,222763483504099.00,0.000000000000022,1000,0
154,173860608585476.00,0.000000000000029,1000,0
155,136127957972110.00,0.000000000000037,1000,0
156,106919198170121.00,0.000000000000047,1000,0
157,84236488737242.80,0.000000000000059,1000,0
158,66566488315036.80,0.000000000000075,1000,0
159,52759070196530.20,0.000000000000095,1000,0
160,41937313012389.20,0.000000000000119,1000,0
161,33430474075355.50,0.000000000000150,1000,0
162,26723910046823.60,0.000000000000187,1000,0
163,21421536937504.20,0.000000000000233,1000,0
164,17217598916978.10,0.000000000000290,1000,0
165,13875370332964.00,0.000000000000360,1000,0
166,11211038211590.40,0.000000000000446,1000,0
167,9081467842766.44,0.000000000000551,1000,0
168,7374888016489.20,0.000000000000678,1000,0
169,6003778216223.83,0.000000000000833,1000,0
170,4899421478193.95,0.000000000001021,1000,0
171,4007720956097.58,0.000000000001248,1000,0
172,3285978011735.36,0.000000000001522,1000,0
173,2700403994816.53,0.000000000001852,1000,0
174,2224193430619.22,0.000000000002248,1000,0
175,1836027972097.68,0.000000000002723,1000,0
176,1518911770240.68,0.000000000003292,1000,0
177,1259262507994.97,0.000000000003971,1000,0
178,1046200175857.40,0.000000000004779,1000,0
179,870989184122.39,0.000000000005741,999.9999999,0
180,726599680034.83,0.000000000006881,999.9999999,0
181,607361766914.46,0.000000000008232,999.9999999,0
182,508692303969.74,0.000000000009829,999.9999999,0
183,426878547631.57,0.000000000011713,999.9999999,0
184,358906414178.93,0.000000000013931,999.9999999,0
185,302323852642.33,0.000000000016539,999.9999998,0
186,255131907913.82,0.000000000019598,999.9999998,0
187,215697671671.74,0.000000000023181,999.9999998,0
188,182684573250.16,0.000000000027370,999.9999997,0
189,154996437758.83,0.000000000032259,999.9999997,0
190,131732498547.20,0.000000000037956,999.9999996,0
191,112151144427.44,0.000000000044583,999.9999996,0
192,95640646438.65,0.000000000052279,999.9999995,0
193,81695473179.90,0.000000000061203,999.9999994,0
194,69897090071.04,0.000000000071534,999.9999993,0
195,59898363469.28,0.000000000083475,999.9999992,0
196,51410868644.20,0.000000000097256,999.9999991,0
197,44194541489.49,0.000000000113136,999.9999989,0
198,38049225523.91,0.000000000131409,999.9999988,0
199,32807754440.75,0.000000000152403,999.9999986,0
200,28330281067.31,0.000000000176490,999.9999983,0
201,24499619899.94,0.000000000204085,999.9999981,0
202,21217415368.45,0.000000000235655,999.9999978,0
203,18400983998.92,0.000000000271725,999.9999974,0
204,15980707530.76,0.000000000312877,999.9999971,0
205,13897877255.35,0.000000000359767,999.9999966,0
206,12102908529.91,0.000000000413124,999.9999961,0
207,10553859489.97,0.000000000473760,999.9999956,0
208,9215200159.20,0.000000000542582,999.9999949,0
209,8056788008.98,0.000000000620595,999.9999942,0
210,7053014009.25,0.000000000708917,999.9999933,0
211,6182089699.97,0.000000000808788,999.9999924,0
212,5425451090.56,0.000000000921582,999.9999913,0
213,4767259495.60,0.000000001048821,999.9999902,0
214,4193982924.88,0.000000001192184,999.9999888,0
215,3694044516.22,0.000000001353530,999.9999873,0
216,3257526848.44,0.000000001534907,999.9999856,0
217,2875922899.61,0.000000001738572,999.9999837,0
218,2541925998.13,0.000000001967012,999.9999815,0
219,2249252416.45,0.000000002222961,999.9999791,0
220,1992491330.16,0.000000002509421,999.9999764,0
221,1766977750.36,0.000000002829690,999.9999734,0
222,1568684768.64,0.000000003187384,999.9999701,0
223,1394132059.62,0.000000003586461,999.9999663,0
224,1240308087.49,0.000000004031256,999.9999622,0
225,1104603879.42,0.000000004526510,999.9999575,0
226,984756574.92,0.000000005077397,999.9999523,0
227,878801248.03,0.000000005689569,999.9999466,1
228,785029739.43,0.000000006369185,999.9999402,1
229,701955435.68,0.000000007122959,999.9999331,1
230,628283100.45,0.000000007958196,999.9999253,1
231,562883002.30,0.000000008882841,999.9999166,1
232,504768701.27,0.000000009905527,999.999907,1
233,453077954.82,0.000000011035629,999.9998964,1
234,407056286.21,0.000000012283314,999.9998847,1
235,366042828.29,0.000000013659604,999.9998718,1
236,329458113.95,0.000000015176436,999.9998575,1
237,296793533.88,0.000000016846728,999.9998419,1
238,267602224.24,0.000000018684449,999.9998246,1
239,241491181.64,0.000000020704690,999.9998057,1
240,218114433.05,0.000000022923747,999.9997848,1
241,197167113.14,0.000000025359199,999.999762,1
242,178380323.35,0.000000028029997,999.9997369,1
243,161516664.75,0.000000030956558,999.9997094,1
244,146366352.65,0.000000034160857,999.9996793,1
245,132743833.60,0.000000037666533,999.9996464,1
246,120484837.16,0.000000041498998,999.9996105,1
247,109443803.81,0.000000045685547,999.9995712,1
248,99491639.03,0.000000050255479,999.9995283,1
249,90513750.19,0.000000055240226,999.9994815,1
250,82408329.17,0.000000060673479,999.9994305,1
251,75084848.31,0.000000066591331,999.9993749,1
252,68462742.25,0.000000073032424,999.9993145,1
253,62470251.44,0.000000080038096,999.9992487,1
254,57043406.65,0.000000087652549,999.9991772,1
255,52125136.47,0.000000095923010,999.9990996,1
256,47664482.27,0.000000104899912,999.9990153,1
257,43615906.97,0.000000114637075,999.998924,1
258,39938686.02,0.000000125191900,999.9988249,1
259,36596370.26,0.000000136625571,999.9987176,1
260,33556311.75,0.000000149003265,999.9986014,1
261,30789245.01,0.000000162394368,999.9984757,1
262,28268916.66,0.000000176872714,999.9983398,1
263,25971757.77,0.000000192516812,999.9981929,1
264,23876593.68,0.000000209410105,999.9980344,1
265,21964386.87,0.000000227641228,999.9978632,1
266,20218008.80,0.000000247304275,999.9976787,1
267,18622037.48,0.000000268499084,999.9974797,1
268,17162577.56,0.000000291331531,999.9972654,1
269,15827100.44,0.000000315913835,999.9970347,1
270,14604302.01,0.000000342364873,999.9967864,1
271,13483975.93,0.000000370810511,999.9965194,1
272,12456900.78,0.000000401383947,999.9962324,1
273,11514739.45,0.000000434226065,999.9959242,1
274,10649949.25,0.000000469485805,999.9955932,1
275,9855701.80,0.000000507320544,999.9952381,1
276,9125811.29,0.000000547896493,999.9948572,1
277,8454670.45,0.000000591389106,999.994449,1
278,7837193.19,0.000000637983508,999.9940116,1
279,7268763.22,0.000000687874932,999.9935433,1
280,6745188.06,0.000000741269176,999.9930422,1
281,6262657.80,0.000000798383076,999.9925061,1
282,5817708.01,0.000000859444989,999.991933,1
283,5407186.58,0.000000924695297,999.9913205,1
284,5028223.78,0.000000994386929,999.9906664,1
285,4678205.44,0.000001068785897,999.9899681,1
286,4354748.82,0.000001148171847,999.989223,1
287,4055680.82,0.000001232838634,999.9884283,1
288,3779018.39,0.000001323094910,999.9875812,1
289,3522950.93,0.000001419264730,999.9866786,1
290,3285824.30,0.000001521688181,999.9857173,1
291,3066126.49,0.000001630722024,999.9846939,1
292,2862474.65,0.000001746740358,999.983605,1
293,2673603.34,0.000001870135306,999.9824469,1
294,2498353.94,0.000002001317713,999.9812157,1
295,2335665.08,0.000002140717876,999.9799074,1
296,2184563.95,0.000002288786281,999.9785177,1
297,2044158.43,0.000002445994369,999.9770423,1
298,1913629.98,0.000002612835323,999.9754765,1
299,1792227.19,0.000002789824870,999.9738155,1
300,1679259.93,0.000002977502113,999.9720542,1
301,1574094.00,0.000003176430376,999.9701873,1
302,1476146.33,0.000003387198078,999.9682094,1
303,1384880.57,0.000003610419627,999.9661146,1
304,1299803.15,0.000003846736331,999.9638969,1
305,1220459.59,0.000004096817345,999.9615501,1
306,1146431.22,0.000004361360623,999.9590677,1
307,1077332.22,0.000004641093913,999.9564427,1
308,1012806.79,0.000004936775757,999.9536682,1
309,952526.73,0.000005249196530,999.9507366,1
310,896189.13,0.000005579179492,999.9476404,1
311,843514.29,0.000005927581867,999.9443713,1
312,794243.83,0.000006295295954,999.9409212,1
313,748138.98,0.000006683250250,999.9372812,1
314,704978.92,0.000007092410608,999.9334423,1
315,664559.45,0.000007523781411,999.9293952,1
316,626691.54,0.000007978406783,999.9251301,1
317,591200.21,0.000008457371811,999.9206367,1
318,557923.39,0.000008961803805,999.9159046,1
319,526710.90,0.000009492873575,999.9109228,1
320,497423.51,0.000010051796738,999.9056799,1
321,469932.10,0.000010639835051,999.9001641,1
322,444116.87,0.000011258297763,999.8943631,1
323,419866.65,0.000011908543009,999.8882643,1
324,397078.17,0.000012591979208,999.8818545,1
325,375655.52,0.000013310066508,999.87512,1
326,355509.59,0.000014064318245,999.8680467,1
327,336557.50,0.000014856302431,999.86062,1
328,318722.19,0.000015687643271,999.8528246,1
329,301931.95,0.000016560022705,999.8446448,1
330,286120.05,0.000017475181975,999.8360645,1
331,271224.35,0.000018434923220,999.8270667,1
332,257186.95,0.000019441111099,999.8176342,1
333,243953.91,0.000020495674440,999.8077488,1
334,231474.97,0.000021600607912,999.797392,1
335,219703.22,0.000022757973729,999.7865446,1
336,208594.92,0.000023969903379,999.7751866,1
337,198109.25,0.000025238599375,999.7632977,1
338,188208.11,0.000026566337042,999.7508566,1
339,178855.90,0.000027955466319,999.7378415,1
340,170019.37,0.000029408413599,999.7242297,1
341,161667.46,0.000030927683585,999.7099981,1
342,153771.11,0.000032515861182,999.6951225,1
343,146303.15,0.000034175613406,999.6795782,1
344,139238.18,0.000035909691326,999.6633397,1
345,132552.40,0.000037720932028,999.6463806,1
346,126223.55,0.000039612260610,999.6286739,1
347,120230.77,0.000041586692194,999.6101916,1
348,114554.53,0.000043647333974,999.5909049,1
349,109176.53,0.000045797387278,999.5707843,1
350,104079.61,0.000048040149671,999.5497991,1
351,99247.67,0.000050379017064,999.5279182,1
352,94665.62,0.000052817485864,999.5051091,1
353,90319.30,0.000055359155142,999.4813386,1
354,86195.41,0.000058007728822,999.4565728,1
355,82281.48,0.000060767017905,999.4307764,1
356,78565.78,0.000063640942705,999.4039133,1
357,75037.29,0.000066633535117,999.3759467,1
358,71685.68,0.000069748940907,999.3468383,1
359,68501.20,0.000072991422024,999.3165491,1
360,65474.71,0.000076365358933,999.285039,1
361,62597.61,0.000079875252981,999.2522667,1
362,59861.79,0.000083525728771,999.2181901,1
363,57259.64,0.000087321536567,999.1827658,1
364,54783.98,0.000091267554725,999.1459492,1
365,52428.05,0.000095368792135,999.1076949,1
366,50185.49,0.000099630390691,999.0679559,1
367,48050.30,0.000104057627781,999.0266846,1
368,46016.82,0.000108655918802,998.9838317,1
369,44079.73,0.000113430819684,998.939347,1
370,42234.00,0.000118388029446,998.893179,1
371,40474.89,0.000123533392766,998.8452751,1
372,38797.92,0.000128872902570,998.7955811,1
373,37198.87,0.000134412702644,998.7440421,1
374,35673.75,0.000140159090259,998.6906014,1
375,34218.80,0.000146118518820,998.6352013,1
376,32830.46,0.000152297600525,998.5777828,1
377,31505.37,0.000158703109053,998.5182854,1
378,30240.35,0.000165341982258,998.4566476,1
379,29032.41,0.000172221324885,998.3928062,1
380,27878.70,0.000179348411299,998.326697,1
381,26776.53,0.000186730688239,998.258254,1
382,25723.37,0.000194375777570,998.1874104,1
383,24716.81,0.000202291479068,998.1140974,1
384,23754.57,0.000210485773210,998.0382454,1
385,22834.51,0.000218966823974,997.9597829,1
386,21954.57,0.000227742981667,997.8786374,1
387,21112.83,0.000236822785749,997.7947347,1
388,20307.46,0.000246214967683,997.7079992,1
389,19536.71,0.000255928453789,997.6183541,1
390,18798.95,0.000265972368113,997.525721,1
391,18092.60,0.000276356035305,997.43002,1
392,17416.20,0.000287088983515,997.3311699,1
393,16768.34,0.000298180947285,997.2290881,1
394,16147.69,0.000309641870464,997.1236903,1
395,15552.97,0.000321481909128,997.0148911,1
396,14983.00,0.000333711434505,996.9026034,1
397,14436.64,0.000346341035913,996.7867388,1
398,13912.79,0.000359381523702,996.6672075,1
399,13410.44,0.000372843932207,996.543918,1
400,12928.60,0.000386739522704,996.4167778,1
401,12466.35,0.000401079786373,996.2856927,1
402,12022.80,0.000415876447269,996.1505672,1
403,11597.12,0.000431141465295,996.0113044,1
404,11188.51,0.000446887039183,995.867806,1
405,10796.21,0.000463125609472,995.7199723,1
406,10419.49,0.000479869861500,995.5677024,1
407,10057.68,0.000497132728389,995.410894,1
408,9710.11,0.000514927394037,995.2494434,1
409,9376.16,0.000533267296116,995.0832458,1
410,9055.25,0.000552166129062,994.9121949,1
411,8746.80,0.000571637847072,994.7361833,1
412,8450.28,0.000591696667101,994.5551024,1
413,8165.17,0.000612357071857,994.3688424,1
414,7890.99,0.000633633812796,994.1772923,1
415,7627.28,0.000655541913118,993.9803401,1
416,7373.58,0.000678096670752,993.7778725,1
417,7129.48,0.000701313661356,993.5697753,1
418,6894.57,0.000725208741294,993.3559334,1
419,6668.46,0.000749798050623,993.1362305,1
420,6450.80,0.000775098016072,992.9105496,1
421,6241.22,0.000801125354016,992.6787725,1
422,6039.40,0.000827897073447,992.4407806,1
423,5845.01,0.000855430478934,992.1964541,1
424,5657.75,0.000883743173586,991.9456728,1
425,5477.33,0.000912853061997,991.6883157,1
426,5303.47,0.000942778353196,991.4242612,1
427,5135.91,0.000973537563579,991.1533871,1
428,4974.38,0.001005149519837,990.8755709,1
429,4818.66,0.001037633361880,990.5906893,1
430,4668.50,0.001071008545740,990.2986191,1
431,4523.68,0.001105294846476,989.9992366,1
432,4383.99,0.001140512361064,989.6924178,1
433,4249.24,0.001176681511271,989.3780388,1
434,4119.22,0.001213823046531,989.0559754,1
435,3993.74,0.001251958046793,988.7261036,1
436,3872.64,0.001291107925370,988.3882994,1
437,3755.74,0.001331294431767,988.0424392,1
438,3642.88,0.001372539654502,987.6883994,1
439,3533.90,0.001414866023906,987.3260569,1
440,3428.66,0.001458296314913,986.9552892,1
441,3327.00,0.001502853649838,986.5759742,1
442,3228.80,0.001548561501134,986.1879904,1
443,3133.92,0.001595443694136,985.7912174,1
444,3042.24,0.001643524409791,985.3855352,1
445,2953.64,0.001692828187364,984.9708251,1
446,2867.99,0.001743379927138,984.5469694,1
447,2785.20,0.001795204893086,984.1138516,1
448,2705.15,0.001848328715534,983.6713564,1
449,2627.74,0.001902777393793,983.2193699,1
450,2552.87,0.001958577298791,982.7577798,1
451,2480.46,0.002015755175664,982.2864755,1
452,2410.41,0.002074338146346,981.8053481,1
453,2342.63,0.002134353712125,981.3142904,1
454,2277.04,0.002195829756190,980.8131974,1
455,2213.57,0.002258794546146,980.3019661,1
456,2152.13,0.002323276736514,979.7804958,1
457,2092.66,0.002389305371209,979.2486881,1
458,2035.08,0.002456909885995,978.7064471,1
459,1979.32,0.002526120110916,978.1536794,1
460,1925.32,0.002596966272702,977.5902946,1
461,1873.02,0.002669478997161,977.0162049,1
462,1822.36,0.002743689311535,976.4313255,1
463,1773.28,0.002819628646840,975.8355746,1
464,1725.73,0.002897328840178,975.228874,1
465,1679.64,0.002976822137026,974.6111484,1
466,1634.98,0.003058141193499,973.9823261,1
467,1591.69,0.003141319078585,973.3423392,1
468,1549.72,0.003226389276359,972.6911232,1
469,1509.03,0.003313385688166,972.0286175,1
470,1469.58,0.003402342634780,971.3547655,1
471,1431.31,0.003493294858538,970.6695147,1
472,1394.20,0.003586277525439,969.9728167,1
473,1358.21,0.003681326227224,969.2646271,1
474,1323.28,0.003778476983424,968.5449064,1
475,1289.40,0.003877766243381,967.8136192,1
476,1256.52,0.003979230888240,967.0707347,1
477,1224.62,0.004082908232912,966.3162269,1
478,1193.65,0.004188836028007,965.5500746,1
479,1163.59,0.004297052461742,964.7722613,1
480,1134.41,0.004407596161813,963.9827757,1
481,1106.07,0.004520506197245,963.1816112,1
482,1078.56,0.004635822080202,962.3687666,1
483,1051.84,0.004753583767776,961.5442458,1
484,1025.89,0.004873831663741,960.7080578,1
485,1000.68,0.004996606620277,959.8602171,1
486,976.19,0.005121949939658,959.0007435,1
487,952.40,0.005249903375923,958.1296622,1
488,929.28,0.005380509136496,957.247004,1
489,906.81,0.005513809883792,956.352805,1
490,884.98,0.005649848736776,955.447107,1
491,863.76,0.005788669272505,954.5299574,1
492,843.13,0.005930315527624,953.601409,1
493,823.07,0.006074831999840,952.6615205,1
494,803.57,0.006222263649353,951.710356,1
495,784.60,0.006372655900269,950.7479852,1
496,766.16,0.006526054641960,949.7744837,1
497,748.22,0.006682506230412,948.7899325,1
498,730.77,0.006842057489525,947.7944181,1
499,713.80,0.007004755712383,946.7880328,1
500,697.29,0.007170648662495,945.7708742,1
501,681.22,0.007339784574996,944.7430457,1
502,665.58,0.007512212157821,943.7046559,1
503,650.37,0.007687980592835,942.6558188,1
504,635.56,0.007867139536942,941.5966538,1
505,621.14,0.008049739123149,940.5272858,1
506,607.10,0.008235829961601,939.4478444,1
507,593.44,0.008425463140577,938.3584648,1
508,580.13,0.008618690227463,937.2592868,1
509,567.18,0.008815563269672,936.1504556,1
510,554.56,0.009016134795548,935.0321208,1
511,542.27,0.009220457815223,933.9044369,1
512,530.30,0.009428585821444,932.767563,1
513,518.64,0.009640572790364,931.6216628,1
514,507.28,0.009856473182300,930.4669042,1
515,496.21,0.010076341942456,929.3034593,1
516,485.43,0.010300234501603,928.1315044,1
517,474.91,0.010528206776741,926.9512197,1
518,464.67,0.010760315171706,925.7627893,1
519,454.69,0.010996616577759,924.5664007,1
520,444.95,0.011237168374129,923.3622452,1
521,435.46,0.011482028428524,922.1505171,1
522,426.21,0.011731255097610,920.9314142,1
523,417.19,0.011984907227453,919.7051369,1
524,408.40,0.012243044153920,918.4718887,1
525,399.82,0.012505725703058,917.2318756,1
526,391.45,0.012773012191424,915.9853061,1
527,383.29,0.013044964426389,914.7323909,1
528,375.33,0.013321643706405,913.473343,1
