temp,I_value,r_value,dp_value,target
153,222763483504099.00,0.000000000000022,1000,1
154,173860608585476.00,0.000000000000029,1000,1
155,136127957972110.00,0.000000000000037,1000,1
156,106919198170121.00,0.000000000000047,1000,1
157,84236488737242.80,0.000000000000059,1000,1
158,66566488315036.80,0.000000000000075,1000,1
159,52759070196530.20,0.000000000000095,1000,1
160,41937313012389.20,0.000000000000119,1000,1
161,33430474075355.50,0.000000000000150,1000,1
162,26723910046823.60,0.000000000000187,1000,1
163,21421536937504.20,0.000000000000233,1000,1
164,17217598916978.10,0.000000000000290,1000,1
165,13875370332964.00,0.000000000000360,1000,1
166,11211038211590.40,0.000000000000446,1000,1
167,9081467842766.44,0.000000000000551,1000,1
168,7374888016489.20,0.000000000000678,1000,1
169,6003778216223.83,0.000000000000833,1000,1
170,4899421478193.95,0.000000000001021,1000,1
171,4007720956097.58,0.000000000001248,1000,1
172,3285978011735.36,0.000000000001522,1000,1
173,2700403994816.53,0.000000000001852,1000,1
174,2224193430619.22,0.000000000002248,1000,1
175,1836027972097.68,0.000000000002723,1000,1
176,1518911770240.68,0.000000000003292,1000,1
177,1259262507994.97,0.000000000003971,1000,1
178,1046200175857.40,0.000000000004779,1000,1
179,870989184122.39,0.000000000005741,999.9999999,1
180,726599680034.83,0.000000000006881,999.9999999,1
181,607361766914.46,0.000000000008232,999.9999999,1
182,508692303969.74,0.000000000009829,999.9999999,1
183,426878547631.57,0.000000000011713,999.9999999,1
184,358906414178.93,0.000000000013931,999.9999999,1
185,302323852642.33,0.000000000016539,999.9999998,1
186,255131907913.82,0.000000000019598,999.9999998,1
187,215697671671.74,0.000000000023181,999.9999998,1
188,182684573250.16,0.000000000027370,999.9999997,1
189,154996437758.83,0.000000000032259,999.9999997,1
190,131732498547.20,0.000000000037956,999.9999996,1
191,112151144427.44,0.000000000044583,999.9999996,1
192,95640646438.65,0.000000000052279,999.9999995,1
193,81695473179.90,0.000000000061203,999.9999994,1
194,69897090071.04,0.000000000071534,999.9999993,1
195,59898363469.28,0.000000000083475,999.9999992,1
196,51410868644.20,0.000000000097256,999.9999991,1
197,44194541489.49,0.000000000113136,999.9999989,1
198,38049225523.91,0.000000000131409,999.9999988,1
199,32807754440.75,0.000000000152403,999.9999986,1
200,28330281067.31,0.000000000176490,999.9999983,1
201,24499619899.94,0.000000000204085,999.9999981,1
202,21217415368.45,0.000000000235655,999.9999978,1
203,18400983998.92,0.000000000271725,999.9999974,1
204,15980707530.76,0.000000000312877,999.9999971,1
205,13897877255.35,0.000000000359767,999.9999966,1
206,12102908529.91,0.000000000413124,999.9999961,1
207,10553859489.97,0.000000000473760,999.9999956,1
208,9215200159.20,0.000000000542582,999.9999949,1
209,8056788008.98,0.000000000620595,999.9999942,1
210,7053014009.25,0.000000000708917,999.9999933,1
211,6182089699.97,0.000000000808788,999.9999924,1
212,5425451090.56,0.000000000921582,999.9999913,1
213,4767259495.60,0.000000001048821,999.9999902,1
214,4193982924.88,0.000000001192184,999.9999888,1
215,3694044516.22,0.000000001353530,999.9999873,1
216,3257526848.44,0.000000001534907,999.9999856,1
217,2875922899.61,0.000000001738572,999.9999837,1
218,2541925998.13,0.000000001967012,999.9999815,1
219,2249252416.45,0.000000002222961,999.9999791,1
220,1992491330.16,0.000000002509421,999.9999764,1
221,1766977750.36,0.000000002829690,999.9999734,1
222,1568684768.64,0.000000003187384,999.9999701,1
223,1394132059.62,0.000000003586461,999.9999663,1
224,1240308087.49,0.000000004031256,999.9999622,1
225,1104603879.42,0.000000004526510,999.9999575,1
226,984756574.92,0.000000005077397,999.9999523,1
227,878801248.03,0.000000005689569,999.9999466,2
228,785029739.43,0.000000006369185,999.9999402,2
229,701955435.68,0.000000007122959,999.9999331,2
230,628283100.45,0.000000007958196,999.9999253,2
231,562883002.30,0.000000008882841,999.9999166,2
232,504768701.27,0.000000009905527,999.999907,2
233,453077954.82,0.000000011035629,999.9998964,2
234,407056286.21,0.000000012283314,999.9998847,2
235,366042828.29,0.000000013659604,999.9998718,2
236,329458113.95,0.000000015176436,999.9998575,2
237,296793533.88,0.000000016846728,999.9998419,2
238,267602224.24,0.000000018684449,999.9998246,2
239,241491181.64,0.000000020704690,999.9998057,2
240,218114433.05,0.000000022923747,999.9997848,2
241,197167113.14,0.000000025359199,999.999762,2
242,178380323.35,0.000000028029997,999.9997369,2
243,161516664.75,0.000000030956558,999.9997094,2
244,146366352.65,0.000000034160857,999.9996793,2
245,132743833.60,0.000000037666533,999.9996464,2
246,120484837.16,0.000000041498998,999.9996105,2
247,109443803.81,0.000000045685547,999.9995712,2
248,99491639.03,0.000000050255479,999.9995283,2
249,90513750.19,0.000000055240226,999.9994815,2
250,82408329.17,0.000000060673479,999.9994305,2
251,75084848.31,0.000000066591331,999.9993749,2
252,68462742.25,0.000000073032424,999.9993145,2
253,62470251.44,0.000000080038096,999.9992487,2
254,57043406.65,0.000000087652549,999.9991772,2
255,52125136.47,0.000000095923010,999.9990996,2
256,47664482.27,0.000000104899912,999.9990153,2
257,43615906.97,0.000000114637075,999.998924,2
258,39938686.02,0.000000125191900,999.9988249,2
259,36596370.26,0.000000136625571,999.9987176,2
260,33556311.75,0.000000149003265,999.9986014,2
261,30789245.01,0.000000162394368,999.9984757,2
262,28268916.66,0.000000176872714,999.9983398,2
263,25971757.77,0.000000192516812,999.9981929,2
264,23876593.68,0.000000209410105,999.9980344,2
265,21964386.87,0.000000227641228,999.9978632,2
266,20218008.80,0.000000247304275,999.9976787,2
267,18622037.48,0.000000268499084,999.9974797,2
268,17162577.56,0.000000291331531,999.9972654,2
269,15827100.44,0.000000315913835,999.9970347,2
270,14604302.01,0.000000342364873,999.9967864,2
271,13483975.93,0.000000370810511,999.9965194,2
272,12456900.78,0.000000401383947,999.9962324,2
273,11514739.45,0.000000434226065,999.9959242,2
274,10649949.25,0.000000469485805,999.9955932,2
275,9855701.80,0.000000507320544,999.9952381,2
276,9125811.29,0.000000547896493,999.9948572,2
277,8454670.45,0.000000591389106,999.994449,2
278,7837193.19,0.000000637983508,999.9940116,2
279,7268763.22,0.000000687874932,999.9935433,2
280,6745188.06,0.000000741269176,999.9930422,2
281,6262657.80,0.000000798383076,999.9925061,2
282,5817708.01,0.000000859444989,999.991933,2
283,5407186.58,0.000000924695297,999.9913205,2
284,5028223.78,0.000000994386929,999.9906664,2
285,4678205.44,0.000001068785897,999.9899681,2
286,4354748.82,0.000001148171847,999.989223,2
287,4055680.82,0.000001232838634,999.9884283,2
288,3779018.39,0.000001323094910,999.9875812,2
289,3522950.93,0.000001419264730,999.9866786,2
290,3285824.30,0.000001521688181,999.9857173,2
291,3066126.49,0.000001630722024,999.9846939,2
292,2862474.65,0.000001746740358,999.983605,2
293,2673603.34,0.000001870135306,999.9824469,2
294,2498353.94,0.000002001317713,999.9812157,2
295,2335665.08,0.000002140717876,999.9799074,2
296,2184563.95,0.000002288786281,999.9785177,2
297,2044158.43,0.000002445994369,999.9770423,2
298,1913629.98,0.000002612835323,999.9754765,2
299,1792227.19,0.000002789824870,999.9738155,2
300,1679259.93,0.000002977502113,999.9720542,2
301,1574094.00,0.000003176430376,999.9701873,2
302,1476146.33,0.000003387198078,999.9682094,2
303,1384880.57,0.000003610419627,999.9661146,2
304,1299803.15,0.000003846736331,999.9638969,2
305,1220459.59,0.000004096817345,999.9615501,2
306,1146431.22,0.000004361360623,999.9590677,2
307,1077332.22,0.000004641093913,999.9564427,2
308,1012806.79,0.000004936775757,999.9536682,2
309,952526.73,0.000005249196530,999.9507366,2
310,896189.13,0.000005579179492,999.9476404,2
311,843514.29,0.000005927581867,999.9443713,2
312,794243.83,0.000006295295954,999.9409212,2
313,748138.98,0.000006683250250,999.9372812,2
314,704978.92,0.000007092410608,999.9334423,2
315,664559.45,0.000007523781411,999.9293952,2
316,626691.54,0.000007978406783,999.9251301,2
317,591200.21,0.000008457371811,999.9206367,2
318,557923.39,0.000008961803805,999.9159046,2
319,526710.90,0.000009492873575,999.9109228,2
320,497423.51,0.000010051796738,999.9056799,2
321,469932.10,0.000010639835051,999.9001641,2
322,444116.87,0.000011258297763,999.8943631,2
323,419866.65,0.000011908543009,999.8882643,2
324,397078.17,0.000012591979208,999.8818545,2
325,375655.52,0.000013310066508,999.87512,2
326,355509.59,0.000014064318245,999.8680467,2
327,336557.50,0.000014856302431,999.86062,2
328,318722.19,0.000015687643271,999.8528246,2
329,301931.95,0.000016560022705,999.8446448,2
330,286120.05,0.000017475181975,999.8360645,2
331,271224.35,0.000018434923220,999.8270667,2
332,257186.95,0.000019441111099,999.8176342,2
333,243953.91,0.000020495674440,999.8077488,2
334,231474.97,0.000021600607912,999.797392,2
335,219703.22,0.000022757973729,999.7865446,2
336,208594.92,0.000023969903379,999.7751866,2
337,198109.25,0.000025238599375,999.7632977,2
338,188208.11,0.000026566337042,999.7508566,2
339,178855.90,0.000027955466319,999.7378415,2
340,170019.37,0.000029408413599,999.7242297,2
341,161667.46,0.000030927683585,999.7099981,2
342,153771.11,0.000032515861182,999.6951225,2
343,146303.15,0.000034175613406,999.6795782,2
344,139238.18,0.000035909691326,999.6633397,2
345,132552.40,0.000037720932028,999.6463806,2
346,126223.55,0.000039612260610,999.6286739,2
347,120230.77,0.000041586692194,999.6101916,2
348,114554.53,0.000043647333974,999.5909049,2
349,109176.53,0.000045797387278,999.5707843,2
350,104079.61,0.000048040149671,999.5497991,2
351,99247.67,0.000050379017064,999.5279182,2
352,94665.62,0.000052817485864,999.5051091,2
353,90319.30,0.000055359155142,999.4813386,2
354,86195.41,0.000058007728822,999.4565728,2
355,82281.48,0.000060767017905,999.4307764,2
356,78565.78,0.000063640942705,999.4039133,2
357,75037.29,0.000066633535117,999.3759467,2
358,71685.68,0.000069748940907,999.3468383,2
359,68501.20,0.000072991422024,999.3165491,2
360,65474.71,0.000076365358933,999.285039,2
361,62597.61,0.000079875252981,999.2522667,2
362,59861.79,0.000083525728771,999.2181901,2
363,57259.64,0.000087321536567,999.1827658,2
364,54783.98,0.000091267554725,999.1459492,2
365,52428.05,0.000095368792135,999.1076949,2
366,50185.49,0.000099630390691,999.0679559,2
367,48050.30,0.000104057627781,999.0266846,2
368,46016.82,0.000108655918802,998.9838317,2
369,44079.73,0.000113430819684,998.939347,2
370,42234.00,0.000118388029446,998.893179,2
371,40474.89,0.000123533392766,998.8452751,2
372,38797.92,0.000128872902570,998.7955811,2
373,37198.87,0.000134412702644,998.7440421,2
374,35673.75,0.000140159090259,998.6906014,2
375,34218.80,0.000146118518820,998.6352013,2
376,32830.46,0.000152297600525,998.5777828,2
377,31505.37,0.000158703109053,998.5182854,2
378,30240.35,0.000165341982258,998.4566476,2
379,29032.41,0.000172221324885,998.3928062,2
380,27878.70,0.000179348411299,998.326697,2
381,26776.53,0.000186730688239,998.258254,2
382,25723.37,0.000194375777570,998.1874104,2
383,24716.81,0.000202291479068,998.1140974,2
384,23754.57,0.000210485773210,998.0382454,2
385,22834.51,0.000218966823974,997.9597829,2
386,21954.57,0.000227742981667,997.8786374,2
387,21112.83,0.000236822785749,997.7947347,2
388,20307.46,0.000246214967683,997.7079992,2
389,19536.71,0.000255928453789,997.6183541,2
390,18798.95,0.000265972368113,997.525721,2
391,18092.60,0.000276356035305,997.43002,2
392,17416.20,0.000287088983515,997.3311699,2
393,16768.34,0.000298180947285,997.2290881,2
394,16147.69,0.000309641870464,997.1236903,2
395,15552.97,0.000321481909128,997.0148911,2
396,14983.00,0.000333711434505,996.9026034,2
397,14436.64,0.000346341035913,996.7867388,2
398,13912.79,0.000359381523702,996.6672075,2
399,13410.44,0.000372843932207,996.543918,2
400,12928.60,0.000386739522704,996.4167778,2
401,12466.35,0.000401079786373,996.2856927,2
402,12022.80,0.000415876447269,996.1505672,2
403,11597.12,0.000431141465295,996.0113044,2
404,11188.51,0.000446887039183,995.867806,2
405,10796.21,0.000463125609472,995.7199723,2
406,10419.49,0.000479869861500,995.5677024,2
407,10057.68,0.000497132728389,995.410894,2
408,9710.11,0.000514927394037,995.2494434,2
409,9376.16,0.000533267296116,995.0832458,2
410,9055.25,0.000552166129062,994.9121949,2
411,8746.80,0.000571637847072,994.7361833,2
412,8450.28,0.000591696667101,994.5551024,2
413,8165.17,0.000612357071857,994.3688424,2
414,7890.99,0.000633633812796,994.1772923,2
415,7627.28,0.000655541913118,993.9803401,2
416,7373.58,0.000678096670752,993.7778725,2
417,7129.48,0.000701313661356,993.5697753,2
418,6894.57,0.000725208741294,993.3559334,2
419,6668.46,0.000749798050623,993.1362305,2
420,6450.80,0.000775098016072,992.9105496,2
421,6241.22,0.000801125354016,992.6787725,2
422,6039.40,0.000827897073447,992.4407806,2
423,5845.01,0.000855430478934,992.1964541,2
424,5657.75,0.000883743173586,991.9456728,2
425,5477.33,0.000912853061997,991.6883157,2
426,5303.47,0.000942778353196,991.4242612,2
427,5135.91,0.000973537563579,991.1533871,2
428,4974.38,0.001005149519837,990.8755709,2
429,4818.66,0.001037633361880,990.5906893,2
430,4668.50,0.001071008545740,990.2986191,2
431,4523.68,0.001105294846476,989.9992366,2
432,4383.99,0.001140512361064,989.6924178,2
433,4249.24,0.001176681511271,989.3780388,2
434,4119.22,0.001213823046531,989.0559754,2
435,3993.74,0.001251958046793,988.7261036,2
436,3872.64,0.001291107925370,988.3882994,2
437,3755.74,0.001331294431767,988.0424392,2
438,3642.88,0.001372539654502,987.6883994,2
439,3533.90,0.001414866023906,987.3260569,2
440,3428.66,0.001458296314913,986.9552892,2
441,3327.00,0.001502853649838,986.5759742,2
442,3228.80,0.001548561501134,986.1879904,2
443,3133.92,0.001595443694136,985.7912174,2
444,3042.24,0.001643524409791,985.3855352,2
445,2953.64,0.001692828187364,984.9708251,2
446,2867.99,0.001743379927138,984.5469694,2
447,2785.20,0.001795204893086,984.1138516,2
448,2705.15,0.001848328715534,983.6713564,2
449,2627.74,0.001902777393793,983.2193699,2
450,2552.87,0.001958577298791,982.7577798,2
451,2480.46,0.002015755175664,982.2864755,3
452,2410.41,0.002074338146346,981.8053481,3
453,2342.63,0.002134353712125,981.3142904,3
454,2277.04,0.002195829756190,980.8131974,3
455,2213.57,0.002258794546146,980.3019661,3
456,2152.13,0.002323276736514,979.7804958,3
457,2092.66,0.002389305371209,979.2486881,3
458,2035.08,0.002456909885995,978.7064471,3
459,1979.32,0.002526120110916,978.1536794,3
460,1925.32,0.002596966272702,977.5902946,3
461,1873.02,0.002669478997161,977.0162049,3
462,1822.36,0.002743689311535,976.4313255,3
463,1773.28,0.002819628646840,975.8355746,3
464,1725.73,0.002897328840178,975.228874,3
465,1679.64,0.002976822137026,974.6111484,3
466,1634.98,0.003058141193499,973.9823261,3
467,1591.69,0.003141319078585,973.3423392,3
468,1549.72,0.003226389276359,972.6911232,3
469,1509.03,0.003313385688166,972.0286175,3
470,1469.58,0.003402342634780,971.3547655,3
471,1431.31,0.003493294858538,970.6695147,3
472,1394.20,0.003586277525439,969.9728167,3
473,1358.21,0.003681326227224,969.2646271,3
474,1323.28,0.003778476983424,968.5449064,3
475,1289.40,0.003877766243381,967.8136192,3
476,1256.52,0.003979230888240,967.0707347,3
477,1224.62,0.004082908232912,966.3162269,3
478,1193.65,0.004188836028007,965.5500746,3
479,1163.59,0.004297052461742,964.7722613,3
480,1134.41,0.004407596161813,963.9827757,3
481,1106.07,0.004520506197245,963.1816112,3
482,1078.56,0.004635822080202,962.3687666,3
483,1051.84,0.004753583767776,961.5442458,3
484,1025.89,0.004873831663741,960.7080578,3
485,1000.68,0.004996606620277,959.8602171,3
486,976.19,0.005121949939658,959.0007435,3
487,952.40,0.005249903375923,958.1296622,3
488,929.28,0.005380509136496,957.247004,3
489,906.81,0.005513809883792,956.352805,3
490,884.98,0.005649848736776,955.447107,3
491,863.76,0.005788669272505,954.5299574,3
492,843.13,0.005930315527624,953.601409,3
493,823.07,0.006074831999840,952.6615205,3
494,803.57,0.006222263649353,951.710356,3
495,784.60,0.006372655900269,950.7479852,3
496,766.16,0.006526054641960,949.7744837,3
497,748.22,0.006682506230412,948.7899325,3
498,730.77,0.006842057489525,947.7944181,3
499,713.80,0.007004755712383,946.7880328,3
500,697.29,0.007170648662495,945.7708742,3
501,681.22,0.007339784574996,944.7430457,3
502,665.58,0.007512212157821,943.7046559,3
503,650.37,0.007687980592835,942.6558188,3
504,635.56,0.007867139536942,941.5966538,3
505,621.14,0.008049739123149,940.5272858,3
506,607.10,0.008235829961601,939.4478444,3
507,593.44,0.008425463140577,938.3584648,3
508,580.13,0.008618690227463,937.2592868,3
509,567.18,0.008815563269672,936.1504556,3
510,554.56,0.009016134795548,935.0321208,3
511,542.27,0.009220457815223,933.9044369,3
512,530.30,0.009428585821444,932.767563,3
513,518.64,0.009640572790364,931.6216628,3
514,507.28,0.009856473182300,930.4669042,3
515,496.21,0.010076341942456,929.3034593,3
516,485.43,0.010300234501603,928.1315044,3
517,474.91,0.010528206776741,926.9512197,3
518,464.67,0.010760315171706,925.7627893,3
519,454.69,0.010996616577759,924.5664007,3
520,444.95,0.011237168374129,923.3622452,3
521,435.46,0.011482028428524,922.1505171,3
522,426.21,0.011731255097610,920.9314142,3
523,417.19,0.011984907227453,919.7051369,3
524,408.40,0.012243044153920,918.4718887,3
525,399.82,0.012505725703058,917.2318756,3
526,391.45,0.012773012191424,915.9853061,3
527,383.29,0.013044964426389,914.7323909,3
528,375.33,0.013321643706405,913.473343,3
529,367.56,0.013603111821232,912.208377,3
530,359.99,0.013889431052142,910.9377094,3
531,352.59,0.014180664172071,909.6615581,3
532,345.38,0.014476874445754,908.3801424,3
533,338.34,0.014778125629812,907.0936826,3
534,331.47,0.015084481972809,905.8024002,3
535,324.76,0.015396008215276,904.5065173,3
536,318.21,0.015712769589699,903.2062563,3
537,311.82,0.016034831820470,901.9018405,3
538,305.58,0.016362261123808,900.5934928,3
539,299.49,0.016695124207641,899.2814364,3
540,293.54,0.017033488271458,897.9658944,3
541,287.73,0.017377421006123,896.6470891,3
542,282.06,0.017726990593659,895.3252425,3
543,276.51,0.018082265706990,894.0005759,3
544,271.10,0.018443315509663,892.6733094,3
545,265.81,0.018810209655520,891.3436621,3
546,260.65,0.019183018288348,890.011852,3
547,255.60,0.019561812041492,888.6780952,3
548,250.67,0.019946662037430,887.3426067,3
549,245.85,0.020337639887322,886.0055991,3
550,241.14,0.020734817690523,884.6672836,3
551,236.54,0.021138268034058,883.327869,3
552,232.04,0.021548063992071,881.9875619,3
553,227.64,0.021964279125240,880.6465665,3
554,223.34,0.022386987480154,879.3050845,3
555,219.14,0.022816263588663,877.9633148,3
556,215.03,0.023252182467192,876.6214536,3
557,211.02,0.023694819616029,875.2796941,3
558,207.09,0.024144251018570,873.9382265,3
559,203.25,0.024600553140543,872.5972379,3
560,199.49,0.025063802929194,871.2569119,3
561,195.82,0.025534077812443,869.9174289,3
562,192.22,0.026011455698006,868.5789658,3
563,188.71,0.026496014972494,867.2416958,3
564,185.27,0.026987834500470,865.9057886,3
565,181.90,0.027486993623483,864.57141,3
566,178.61,0.027993572159065,863.2387222,3
567,175.39,0.028507650399705,861.9078833,3
568,172.24,0.029029309111787,860.5790476,3
569,169.16,0.029558629534498,859.2523652,3
570,166.14,0.030095693378708,857.9279823,3
571,163.18,0.030640582825820,856.6060411,3
572,160.29,0.031193380526591,855.2866792,3
573,157.46,0.031754169599918,853.9700306,3
574,154.69,0.032323033631606,852.6562245,3
575,151.98,0.032900056673093,851.3453863,3
576,149.32,0.033485323240161,850.0376369,3
577,146.72,0.034078918311603,848.7330931,3
578,144.17,0.034680927327877,847.431867,3
579,141.68,0.035291436189718,846.1340669,3
580,139.23,0.035910531256733,844.8397964,3
581,136.84,0.036538299345962,843.5491551,3
582,134.50,0.037174827730412,842.2622381,3
583,132.20,0.037820204137567,840.9791362,3
584,129.96,0.038474516747869,839.6999361,3
585,127.75,0.039137854193167,838.4247201,3
586,125.60,0.039810305555154,837.1535663,3
587,123.48,0.040491960363757,835.8865486,3
588,121.41,0.041182908595521,834.6237368,3
589,119.38,0.041883240671952,833.3651965,3
590,117.39,0.042593047457842,832.1109892,3
591,115.44,0.043312420259571,830.8611723,3
592,113.53,0.044041450823371,829.6157993,3
593,111.66,0.044780231333582,828.3749197,3
594,109.82,0.045528854410870,827.1385789,3
595,108.02,0.046287413110427,825.9068186,3
596,106.26,0.047056000920145,824.6796767,3
597,104.53,0.047834711758767,823.4571873,3
598,102.83,0.048623639974010,822.2393807,3
599,101.17,0.049422880340674,821.0262838,3
600,99.54,0.050232528058717,819.8179195,3
601,97.94,0.051052678751311,818.6143077,3
602,96.37,0.051883428462878,817.4154644,3
